carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
0.062370062370062374,0.5111111111111111,0.28846153846153844,0.47486033519553067,0.08607809847198643,0.09811320754716982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1629
0.07276507276507278,0.4916666666666667,0.2500000000000001,0.494413407821229,0.09066213921901528,0.10157232704402516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2259
0.1683991683991684,0.46666666666666656,0.2692307692307693,0.6042830540037244,0.11171477079796266,0.1229559748427673,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10499
0.02079002079002079,0.5333333333333334,0.21153846153846156,0.404096834264432,0.07419354838709678,0.08522012578616352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,764
0.06444906444906445,0.536111111111111,0.2692307692307693,0.4739292364990689,0.0869269949066214,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1787
0.1288981288981289,0.5194444444444444,0.3076923076923076,0.5595903165735567,0.10152801358234297,0.11635220125786164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2861
0.18087318087318088,0.5055555555555555,0.23076923076923073,0.6173184357541899,0.1132427843803056,0.1279874213836478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6780
0.02079002079002079,0.536111111111111,0.2500000000000001,0.3975791433891992,0.0730050933786078,0.08396226415094339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,526
0.0706860706860707,0.45833333333333326,0.326923076923077,0.4906890130353817,0.0901528013582343,0.0990566037735849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1083
0.1683991683991684,0.48888888888888893,0.2692307692307693,0.6042830540037244,0.11069609507640067,0.12389937106918239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4916
0.11226611226611227,0.5111111111111111,0.3076923076923076,0.5418994413407822,0.09864176570458404,0.11226415094339622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2671
0.10395010395010396,0.5805555555555555,0.28846153846153844,0.5186219739292365,0.0935483870967742,0.11132075471698114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2218
0.11226611226611227,0.5277777777777777,0.21153846153846156,0.5446927374301676,0.09864176570458404,0.11383647798742139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3694
0.0706860706860707,0.48611111111111094,0.2500000000000001,0.4916201117318436,0.08930390492359933,0.10031446540880502,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1847
0.10810810810810811,0.40555555555555545,0.3846153846153847,0.5484171322160148,0.10101867572156198,0.10723270440251573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2123
0.029106029106029108,0.5638888888888887,0.2500000000000001,0.41527001862197394,0.07555178268251274,0.08867924528301886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,628
0.3783783783783784,0.5194444444444444,0.28846153846153844,0.7551210428305399,0.13837011884550085,0.15786163522012578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18320
0.07484407484407486,0.5166666666666666,0.2692307692307693,0.4962756052141527,0.08981324278438031,0.10283018867924529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2369
0.2765072765072765,0.5555555555555556,0.28846153846153844,0.6741154562383613,0.12427843803056028,0.14433962264150943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9183
0.0498960498960499,0.5138888888888888,0.2500000000000001,0.4553072625698324,0.08370118845500849,0.0949685534591195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1185
0.2079002079002079,0.5416666666666665,0.2500000000000001,0.6284916201117319,0.11392190152801358,0.13238993710691824,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6742
0.06444906444906445,0.5472222222222223,0.2692307692307693,0.4729981378026071,0.0865874363327674,0.10031446540880502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1046
0.17463617463617465,0.5111111111111111,0.2692307692307693,0.6108007448789571,0.11035653650254669,0.1261006289308176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5086
0.15592515592515593,0.44166666666666665,0.34615384615384615,0.6005586592178771,0.10882852292020374,0.11918238993710692,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3907
0.17255717255717257,0.5277777777777777,0.28846153846153844,0.6024208566108007,0.11069609507640067,0.12672955974842767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3378
0.04573804573804574,0.5222222222222221,0.2692307692307693,0.44599627560521415,0.08183361629881156,0.09339622641509435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,921
0.1683991683991684,0.5138888888888888,0.2692307692307693,0.5977653631284916,0.10967741935483871,0.12452830188679245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3739
0.09563409563409564,0.5222222222222221,0.2500000000000001,0.521415270018622,0.09456706281833617,0.10849056603773585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1981
0.40124740124740127,0.5444444444444445,0.28846153846153844,0.7644320297951583,0.13887945670628182,0.16132075471698112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13148
0.062370062370062374,0.5249999999999999,0.4096153846153846,0.4664804469273743,0.08539898132427845,0.09779874213836477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1362
0.1496881496881497,0.44166666666666665,0.3076923076923076,0.5940409683426443,0.10780984719864177,0.1179245283018868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3282
0.02286902286902287,0.5222222222222221,0.2500000000000001,0.404096834264432,0.07402376910016979,0.08459119496855345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,924
0.02286902286902287,0.5444444444444445,0.2500000000000001,0.4031657355679702,0.0730050933786078,0.0849056603773585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,872
0.062370062370062374,0.5416666666666665,0.40384615384615385,0.4646182495344507,0.08370118845500849,0.09748427672955975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1286
0.06444906444906445,0.5333333333333334,0.23076923076923073,0.4739292364990689,0.0867572156196944,0.09968553459119496,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1318
0.02079002079002079,0.5194444444444444,0.326923076923077,0.3985102420856611,0.0731748726655348,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570
0.10395010395010396,0.5666666666666667,0.34615384615384615,0.5195530726256983,0.09541595925297114,0.11163522012578615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2066
0.10602910602910603,0.5388888888888888,0.34615384615384615,0.5307262569832403,0.09592529711375213,0.11132075471698114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2803
0.2869022869022869,0.5194444444444444,0.3076923076923076,0.6964618249534451,0.12597623089983023,0.14465408805031446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11491
0.06444906444906445,0.5222222222222221,0.2692307692307693,0.47858472998137797,0.08743633276740238,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1656
0.10602910602910603,0.5722222222222222,0.2500000000000001,0.5260707635009311,0.09677419354838711,0.11352201257861635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3332
0.06860706860706861,0.5777777777777777,0.2500000000000001,0.48044692737430167,0.08709677419354839,0.1031446540880503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1363
0.02702702702702703,0.5083333333333331,0.2500000000000001,0.41527001862197394,0.07606112054329373,0.08616352201257862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730
0.04158004158004158,0.575,0.2500000000000001,0.4338919925512104,0.07962648556876062,0.09371069182389936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,687
0.04158004158004158,0.5305555555555554,0.2692307692307693,0.43947858472998136,0.08064516129032258,0.09245283018867924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,648
0.1683991683991684,0.44999999999999996,0.326923076923077,0.606145251396648,0.11103565365025467,0.12138364779874214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6416
0.10602910602910603,0.5,0.28846153846153844,0.5335195530726258,0.09796264855687606,0.11037735849056603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2006
0.1683991683991684,0.5666666666666667,0.28846153846153844,0.5940409683426443,0.10764006791171478,0.12672955974842767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4642
0.02702702702702703,0.5472222222222223,0.28846153846153844,0.41247672253258844,0.07470288624787777,0.0871069182389937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,668
0.006237006237006237,0.4555555555555555,0.3076923076923076,0.3752327746741155,0.06926994906621392,0.07578616352201259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,530
0.029106029106029108,0.5388888888888888,0.2500000000000001,0.41806331471135944,0.07555178268251274,0.08773584905660377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,956
0.28274428274428276,0.536111111111111,0.1923076923076924,0.6899441340782123,0.1271646859083192,0.1459119496855346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13787
0.06652806652806653,0.5194444444444444,0.2500000000000001,0.4795158286778399,0.08811544991511036,0.10031446540880502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1428
0.2702702702702703,0.5444444444444445,0.326923076923077,0.6769087523277467,0.12190152801358234,0.1421383647798742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10962
0.12474012474012475,0.5555555555555556,0.3076923076923076,0.5493482309124768,0.09864176570458404,0.1160377358490566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2760
0.1683991683991684,0.4638888888888888,0.28846153846153844,0.6098696461824953,0.11222410865874365,0.12358490566037736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4564
0.0498960498960499,0.5249999999999999,0.21153846153846156,0.4553072625698324,0.08370118845500849,0.09559748427672957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,915
0.02702702702702703,0.5277777777777777,0.326923076923077,0.41527001862197394,0.07487266553480476,0.08647798742138364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,829
0.23492723492723494,0.5138888888888888,0.3076923076923076,0.6573556797020483,0.11935483870967743,0.1361635220125786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7472
0.12474012474012475,0.497222222222222,0.2692307692307693,0.5567970204841713,0.10254668930390493,0.11509433962264151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4043
0.10395010395010396,0.5194444444444444,0.4423076923076924,0.5307262569832403,0.09473684210526316,0.10943396226415095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2352
0.04365904365904366,0.536111111111111,0.23076923076923073,0.44599627560521415,0.08047538200339559,0.09339622641509435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1356
0.1787941787941788,0.5472222222222223,0.21153846153846156,0.6070763500931098,0.11120543293718166,0.1289308176100629,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5946
0.11642411642411643,0.5972222222222221,0.2692307692307693,0.5391061452513967,0.09779286926994907,0.11729559748427673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
0.02494802494802495,0.5138888888888888,0.2500000000000001,0.4106145251396648,0.07538200339558575,0.08553459119496856,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,715
0.02494802494802495,0.5166666666666666,0.3076923076923076,0.40875232774674114,0.07419354838709678,0.0849056603773585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,672
0.035343035343035345,0.4638888888888888,0.34615384615384615,0.43947858472998136,0.07911714770797963,0.0880503144654088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,944
0.10395010395010396,0.5138888888888888,0.3846153846153847,0.5204841713221602,0.09558573853989813,0.10849056603773585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1899
0.21205821205821207,0.536111111111111,0.23076923076923073,0.633147113594041,0.11612903225806452,0.13364779874213836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7418
0.1704781704781705,0.5277777777777777,0.3076923076923076,0.5968342644320298,0.10848896434634975,0.12484276729559748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7485
0.033264033264033266,0.45833333333333326,0.2692307692307693,0.43575418994413406,0.0803056027164686,0.0880503144654088,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1053
0.14553014553014554,0.5305555555555554,0.2500000000000001,0.5716945996275605,0.10509337860780986,0.12044025157232705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4492
0.02079002079002079,0.5249999999999999,0.23269230769230764,0.4013035381750465,0.0736842105263158,0.08427672955974844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,652
0.02079002079002079,0.497222222222222,0.2692307692307693,0.3994413407821229,0.0733446519524618,0.08238993710691825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,895
0.27234927234927236,0.5416666666666665,0.28846153846153844,0.6731843575418994,0.1234295415959253,0.14245283018867924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13686
0.02079002079002079,0.5166666666666666,0.23076923076923073,0.3975791433891992,0.0730050933786078,0.08301886792452831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,526
0.04365904365904366,0.5111111111111111,0.2500000000000001,0.44785847299813775,0.08098471986417656,0.09245283018867924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1243
0.17463617463617465,0.4472222222222222,0.2500000000000001,0.6191806331471136,0.11188455008488965,0.1229559748427673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8341
0.10395010395010396,0.4722222222222221,0.2692307692307693,0.5400372439478585,0.09915110356536502,0.10974842767295598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2633
0.02286902286902287,0.5277777777777777,0.23076923076923073,0.4059590316573557,0.07436332767402377,0.08522012578616352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,914
0.18711018711018715,0.5138888888888888,0.3076923076923076,0.6173184357541899,0.11171477079796266,0.12767295597484277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8796
0.29521829521829523,0.5611111111111111,0.2500000000000001,0.702048417132216,0.12614601018675722,0.1487421383647799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14400
0.1683991683991684,0.48888888888888893,0.34615384615384615,0.5912476722532588,0.10848896434634975,0.12138364779874214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4242
0.11642411642411643,0.5277777777777777,0.2500000000000001,0.5484171322160148,0.09932088285229201,0.11446540880503145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2578
0.37629937629937626,0.5305555555555554,0.2692307692307693,0.7513966480446927,0.13735144312393888,0.15786163522012578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18736
0.037422037422037424,0.5194444444444444,0.21153846153846156,0.4338919925512104,0.07945670628183361,0.09056603773584905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1038
0.02494802494802495,0.5333333333333334,0.2500000000000001,0.4068901303538175,0.07436332767402377,0.08553459119496856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,730
0.06860706860706861,0.48611111111111094,0.23076923076923073,0.4878957169459963,0.08981324278438031,0.10031446540880502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1610
